post_id,token_symbol,content,user_id,created_at,retweets,replies,likes,conversation_id,in_reply_to_user_id,source,geo,entities,username,sentiment,score
1842235882226515985,TAO,"I salute all $TAO holders

🔥🚀

The future is bright https://t.co/inTBpCIaE5",972970759416111104,2024-10-04T16:10:36+00:00,75,98,644,1842235882226515985,,,,"{""cashtags"": [{""start"": 13, ""end"": 17, ""tag"": ""TAO""}], ""annotations"": [{""start"": 14, ""end"": 16, ""probability"": 0.692, ""type"": ""Organization"", ""normalized_text"": ""TAO""}], ""urls"": [{""start"": 52, ""end"": 75, ""url"": ""https://t.co/inTBpCIaE5"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842235882226515985/photo/1"", ""display_url"": ""pic.x.com/inTBpCIaE5"", ""media_key"": ""3_1842235868066562050""}]}",CryptoWizardd,Positive,0.058231821901285154
1842230549303509437,OLM,"RT @jkrdoc: Great developments for $OLM. One of the projects that is building under the radar. 

👇🏻
https://t.co/hc49npWi0l",972970759416111104,2024-10-04T15:49:24+00:00,13,0,0,1842230549303509437,,,,"{""cashtags"": [{""start"": 35, ""end"": 39, ""tag"": ""OLM""}], ""mentions"": [{""start"": 3, ""end"": 10, ""username"": ""jkrdoc"", ""id"": ""942793590715142144""}], ""annotations"": [{""start"": 36, ""end"": 38, ""probability"": 0.6947, ""type"": ""Organization"", ""normalized_text"": ""OLM""}], ""urls"": [{""start"": 100, ""end"": 123, ""url"": ""https://t.co/hc49npWi0l"", ""expanded_url"": ""https://x.com/OLM_Research/status/1841930056324485271?t=rmJy6gxWajYPNkW_x80Ipg&s=19"", ""display_url"": ""x.com/OLM_Research/s\u2026""}]}",CryptoWizardd,Positive,0.00036287508722958827
1842230537525526912,OLM,@jkrdoc $OLM we are still early,972970759416111104,2024-10-04T15:49:21+00:00,5,6,29,1842120522169025004,9.42793590715142e+17,,,"{""cashtags"": [{""start"": 8, ""end"": 12, ""tag"": ""OLM""}], ""mentions"": [{""start"": 0, ""end"": 7, ""username"": ""jkrdoc"", ""id"": ""942793590715142144""}], ""annotations"": [{""start"": 9, ""end"": 11, ""probability"": 0.4374, ""type"": ""Organization"", ""normalized_text"": ""OLM""}]}",CryptoWizardd,Positive,0.0026675347972932896
1842206653564834191,AGIX,"$AGIX lots of things to be dropped 
🔥 https://t.co/OPvJtVZDFS",972970759416111104,2024-10-04T14:14:27+00:00,42,83,253,1842206653564834191,,,,"{""cashtags"": [{""start"": 0, ""end"": 5, ""tag"": ""AGIX""}], ""annotations"": [{""start"": 1, ""end"": 4, ""probability"": 0.6129, ""type"": ""Organization"", ""normalized_text"": ""AGIX""}], ""urls"": [{""start"": 38, ""end"": 61, ""url"": ""https://t.co/OPvJtVZDFS"", ""expanded_url"": ""https://twitter.com/0xAgix/status/1842198007691018684"", ""display_url"": ""x.com/0xAgix/status/\u2026""}]}",CryptoWizardd,Positive,0.02322670243819056
1842206419098980382,,@0xAgix 👌,972970759416111104,2024-10-04T14:13:31+00:00,3,5,60,1842198007691018684,1.6990258078161428e+18,,,"{""mentions"": [{""start"": 0, ""end"": 7, ""username"": ""0xAgix"", ""id"": ""1699025807816142848""}]}",CryptoWizardd,Positive,0.005314017900023512
1842205650757063163,SPECT,"Wizz gems ath loading 

$SPECT https://t.co/vwnsSG6BuF",972970759416111104,2024-10-04T14:10:28+00:00,42,63,214,1842205650757063163,,,,"{""cashtags"": [{""start"": 24, ""end"": 30, ""tag"": ""SPECT""}], ""annotations"": [{""start"": 0, ""end"": 3, ""probability"": 0.3794, ""type"": ""Other"", ""normalized_text"": ""Wizz""}, {""start"": 25, ""end"": 29, ""probability"": 0.5313, ""type"": ""Other"", ""normalized_text"": ""SPECT""}], ""urls"": [{""start"": 31, ""end"": 54, ""url"": ""https://t.co/vwnsSG6BuF"", ""expanded_url"": ""https://twitter.com/MacroCRG/status/1842191967838482834"", ""display_url"": ""x.com/MacroCRG/statu\u2026""}]}",CryptoWizardd,Positive,0.019827022066259713
1842194258041659599,"BTC, LNQ","$LNQ holding up really well.

With the next #btc move up i expect this pull numbers.

$1 and higher https://t.co/19uN5rVEOd",972970759416111104,2024-10-04T13:25:12+00:00,66,96,318,1842194258041659599,,,,"{""cashtags"": [{""start"": 0, ""end"": 4, ""tag"": ""LNQ""}], ""hashtags"": [{""start"": 44, ""end"": 48, ""tag"": ""btc""}], ""annotations"": [{""start"": 1, ""end"": 3, ""probability"": 0.6434, ""type"": ""Organization"", ""normalized_text"": ""LNQ""}, {""start"": 45, ""end"": 47, ""probability"": 0.4247, ""type"": ""Organization"", ""normalized_text"": ""btc""}], ""urls"": [{""start"": 100, ""end"": 123, ""url"": ""https://t.co/19uN5rVEOd"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1842194258041659599/photo/1"", ""display_url"": ""pic.x.com/19uN5rVEOd"", ""media_key"": ""3_1842194253264326656""}]}",CryptoWizardd,Positive,0.029562759629370945
1842194008673599617,TAO,"$TAO barely dipped 

See you at 4 digits next",972970759416111104,2024-10-04T13:24:12+00:00,49,97,703,1842194008673599617,,,,"{""cashtags"": [{""start"": 0, ""end"": 4, ""tag"": ""TAO""}], ""annotations"": [{""start"": 1, ""end"": 3, ""probability"": 0.5523, ""type"": ""Organization"", ""normalized_text"": ""TAO""}]}",CryptoWizardd,Positive,0.06264917793051623
1842132609259733409,NPC,"RT @CryptoCaesarTA: Don’t fade the biggest meme of the internet $NPC - @NonPlayableCoin

Price is testing the key resistance at ATH’s, the…",972970759416111104,2024-10-04T09:20:13+00:00,80,0,0,1842132609259733409,,,,"{""cashtags"": [{""start"": 64, ""end"": 68, ""tag"": ""NPC""}], ""mentions"": [{""start"": 3, ""end"": 18, ""username"": ""CryptoCaesarTA"", ""id"": ""1465265095370579974""}, {""start"": 71, ""end"": 87, ""username"": ""NonPlayableCoin"", ""id"": ""1682073285821972490""}], ""annotations"": [{""start"": 65, ""end"": 67, ""probability"": 0.6703, ""type"": ""Organization"", ""normalized_text"": ""NPC""}, {""start"": 128, ""end"": 130, ""probability"": 0.5321, ""type"": ""Organization"", ""normalized_text"": ""ATH""}]}",CryptoWizardd,Positive,0.0022330774598743894
1842125433090773328,TAO,"Gm eyes on $TAO recovery

📸",972970759416111104,2024-10-04T08:51:42+00:00,42,169,609,1842125433090773328,,,,"{""cashtags"": [{""start"": 11, ""end"": 15, ""tag"": ""TAO""}], ""annotations"": [{""start"": 12, ""end"": 14, ""probability"": 0.494, ""type"": ""Organization"", ""normalized_text"": ""TAO""}]}",CryptoWizardd,Positive,0.054259682243508
1842124574734811503,"SUI, HIPPO","Biggest dex of $SUI supports $HIPPO

Higher https://t.co/QnZc2pQc38",972970759416111104,2024-10-04T08:48:18+00:00,132,257,338,1842124574734811503,,,,"{""cashtags"": [{""start"": 15, ""end"": 19, ""tag"": ""SUI""}, {""start"": 29, ""end"": 35, ""tag"": ""HIPPO""}], ""annotations"": [{""start"": 16, ""end"": 18, ""probability"": 0.5903, ""type"": ""Organization"", ""normalized_text"": ""SUI""}, {""start"": 30, ""end"": 34, ""probability"": 0.5246, ""type"": ""Other"", ""normalized_text"": ""HIPPO""}], ""urls"": [{""start"": 44, ""end"": 67, ""url"": ""https://t.co/QnZc2pQc38"", ""expanded_url"": ""https://twitter.com/CetusProtocol/status/1842028040316129437"", ""display_url"": ""x.com/CetusProtocol/\u2026""}]}",CryptoWizardd,Positive,0.03314847436552672
1841992338542940530,,RT @DanBilzerian: To be clear I am not anti-American. I am a 4 year military veteran and a patriot. I am anti-Israel because supporting tho…,972970759416111104,2024-10-04T00:02:50+00:00,14330,0,0,1841992338542940530,,,,"{""mentions"": [{""start"": 3, ""end"": 16, ""username"": ""DanBilzerian"", ""id"": ""142839300""}], ""annotations"": [{""start"": 110, ""end"": 115, ""probability"": 0.9401, ""type"": ""Place"", ""normalized_text"": ""Israel""}]}",CryptoWizardd,Positive,0.4
1841991421504401887,,"RT @sahouraxo: Beirut right now.

Israel is massively bombing Lebanon’s capital in the middle of the night, again. 

Flattening several apa…",972970759416111104,2024-10-03T23:59:12+00:00,1424,0,0,1841991421504401887,,,,"{""mentions"": [{""start"": 3, ""end"": 13, ""username"": ""sahouraxo"", ""id"": ""3293406121""}], ""annotations"": [{""start"": 15, ""end"": 20, ""probability"": 0.9363, ""type"": ""Place"", ""normalized_text"": ""Beirut""}, {""start"": 34, ""end"": 39, ""probability"": 0.9659, ""type"": ""Place"", ""normalized_text"": ""Israel""}, {""start"": 62, ""end"": 68, ""probability"": 0.9732, ""type"": ""Place"", ""normalized_text"": ""Lebanon""}]}",CryptoWizardd,Positive,0.03974877878576413
1841981990800630063,THREE,"RT @MessierM87: M E S S I E R | Partners

We are excited to announce a partnership between Three Protocol | $THREE and Messier. In this col…",972970759416111104,2024-10-03T23:21:43+00:00,68,0,0,1841981990800630063,,,,"{""cashtags"": [{""start"": 108, ""end"": 114, ""tag"": ""THREE""}], ""mentions"": [{""start"": 3, ""end"": 14, ""username"": ""MessierM87"", ""id"": ""1533103498396676098""}], ""annotations"": [{""start"": 109, ""end"": 113, ""probability"": 0.3879, ""type"": ""Organization"", ""normalized_text"": ""THREE""}, {""start"": 119, ""end"": 125, ""probability"": 0.3608, ""type"": ""Other"", ""normalized_text"": ""Messier""}]}",CryptoWizardd,Positive,0.001898115840893231
1841970859537531337,,"Lets be honest. In his prime time R9 was probably the best footballer ever. His career might not be as long as ronaldo or Messi.

The greatest Defenders 

Maldini, Nesta, canavaro all saying R9 was the gaat https://t.co/SPxCVIR9Xa",972970759416111104,2024-10-03T22:37:29+00:00,34,212,872,1841970859537531337,,,,"{""annotations"": [{""start"": 111, ""end"": 117, ""probability"": 0.9558, ""type"": ""Person"", ""normalized_text"": ""ronaldo""}, {""start"": 122, ""end"": 126, ""probability"": 0.9815, ""type"": ""Person"", ""normalized_text"": ""Messi""}, {""start"": 155, ""end"": 161, ""probability"": 0.9702, ""type"": ""Person"", ""normalized_text"": ""Maldini""}, {""start"": 164, ""end"": 168, ""probability"": 0.9688, ""type"": ""Person"", ""normalized_text"": ""Nesta""}, {""start"": 171, ""end"": 178, ""probability"": 0.8917, ""type"": ""Person"", ""normalized_text"": ""canavaro""}, {""start"": 191, ""end"": 192, ""probability"": 0.5601, ""type"": ""Person"", ""normalized_text"": ""R9""}], ""urls"": [{""start"": 207, ""end"": 230, ""url"": ""https://t.co/SPxCVIR9Xa"", ""expanded_url"": ""https://x.com/CryptoWizardd/status/1841970859537531337/photo/1"", ""display_url"": ""pic.x.com/SPxCVIR9Xa"", ""media_key"": ""3_1841970847369601024""}]}",CryptoWizardd,Positive,0.07696242418515677
1844394708644266299,STOIC,@idrawline You’re missing $Stoic cult,1219599867347120128,2024-10-10T15:09:00+00:00,0,0,2,1844393318257656281,1.7492862655837225e+18,,,"{""cashtags"": [{""start"": 26, ""end"": 32, ""tag"": ""Stoic""}], ""annotations"": [{""start"": 27, ""end"": 31, ""probability"": 0.5334, ""type"": ""Other"", ""normalized_text"": ""Stoic""}], ""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""idrawline"", ""id"": ""1749286265583722496""}]}",gem_detecter,Positive,0.00017434258317594072
1844393242869318079,"ALPHA, MANYU, STOIC, PIPO","I bought all of them from $300k-$500k MC

Sold some but will keep the moon bag to $100M

$Alpha $Manyu $Stoic $Pipo https://t.co/Q0CPRnfJ5g",1219599867347120128,2024-10-10T15:03:10+00:00,73,50,214,1844393242869318079,,,,"{""cashtags"": [{""start"": 89, ""end"": 95, ""tag"": ""Alpha""}, {""start"": 96, ""end"": 102, ""tag"": ""Manyu""}, {""start"": 103, ""end"": 109, ""tag"": ""Stoic""}, {""start"": 110, ""end"": 115, ""tag"": ""Pipo""}], ""annotations"": [{""start"": 90, ""end"": 94, ""probability"": 0.4826, ""type"": ""Organization"", ""normalized_text"": ""Alpha""}, {""start"": 97, ""end"": 101, ""probability"": 0.4868, ""type"": ""Organization"", ""normalized_text"": ""Manyu""}, {""start"": 104, ""end"": 108, ""probability"": 0.4055, ""type"": ""Organization"", ""normalized_text"": ""Stoic""}, {""start"": 111, ""end"": 114, ""probability"": 0.4705, ""type"": ""Organization"", ""normalized_text"": ""Pipo""}], ""urls"": [{""start"": 116, ""end"": 139, ""url"": ""https://t.co/Q0CPRnfJ5g"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844393242869318079/photo/1"", ""display_url"": ""pic.x.com/Q0CPRnfJ5g"", ""media_key"": ""3_1844391289774800897""}]}",gem_detecter,Positive,0.02069233958196104
1844387188584440191,,@NemesisShot @TheRootNetwork Oh really? I took it on CMC,1219599867347120128,2024-10-10T14:39:07+00:00,0,1,1,1844339549335584883,1.3984693618876375e+18,,,"{""mentions"": [{""start"": 0, ""end"": 12, ""username"": ""NemesisShot"", ""id"": ""1398469361887637506""}, {""start"": 13, ""end"": 28, ""username"": ""TheRootNetwork"", ""id"": ""1348731940833288194""}]}",gem_detecter,Positive,8.717129158797036e-05
1844386774736568342,CRAI,@CryptifyAI @EBlockchainCon $CRAI team FIRE!,1219599867347120128,2024-10-10T14:37:28+00:00,1,0,6,1844374693312135462,1.8215468695305257e+18,,,"{""cashtags"": [{""start"": 28, ""end"": 33, ""tag"": ""CRAI""}], ""mentions"": [{""start"": 0, ""end"": 11, ""username"": ""CryptifyAI"", ""id"": ""1821546869530525696""}, {""start"": 12, ""end"": 27, ""username"": ""EBlockchainCon"", ""id"": ""995363068766052352""}]}",gem_detecter,Positive,0.0005509412177762521
1844373429744697656,,@Tim9Feyenoord Why?👑,1219599867347120128,2024-10-10T13:44:27+00:00,0,0,0,1844373024927289815,1.802034875769164e+18,,,"{""mentions"": [{""start"": 0, ""end"": 14, ""username"": ""Tim9Feyenoord"", ""id"": ""1802034875769163776""}]}",gem_detecter,Positive,0.0
1844373024927289815,MANYU,"He is a Shib
He has millions of followers on multi-social platforms
He is cute
He has the strongest community
He is CTO
He is under $30M MC

$Manyu https://t.co/K2SK5fkC2s",1219599867347120128,2024-10-10T13:42:50+00:00,89,52,220,1844373024927289815,,,,"{""cashtags"": [{""start"": 141, ""end"": 147, ""tag"": ""Manyu""}], ""annotations"": [{""start"": 8, ""end"": 11, ""probability"": 0.6749, ""type"": ""Other"", ""normalized_text"": ""Shib""}, {""start"": 142, ""end"": 146, ""probability"": 0.3078, ""type"": ""Other"", ""normalized_text"": ""Manyu""}], ""urls"": [{""start"": 148, ""end"": 171, ""url"": ""https://t.co/K2SK5fkC2s"", ""expanded_url"": ""https://twitter.com/Aldur82/status/1844368252396503520"", ""display_url"": ""x.com/Aldur82/status\u2026""}]}",gem_detecter,Positive,0.021661982823463738
1844372510965641427,,@I_Am_Ozai It is a shiba! More bullish 💪,1219599867347120128,2024-10-10T13:40:48+00:00,1,0,3,1844366655398477868,1390169131.0,,,"{""annotations"": [{""start"": 19, ""end"": 23, ""probability"": 0.5235, ""type"": ""Other"", ""normalized_text"": ""shiba""}], ""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""I_Am_Ozai"", ""id"": ""1390169131""}]}",gem_detecter,Positive,0.00028942734301234095
1844372398621303178,,@Altsteinn Higher bro!,1219599867347120128,2024-10-10T13:40:21+00:00,1,1,4,1844366655398477868,20284291.0,,,"{""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""Altsteinn"", ""id"": ""20284291""}]}",gem_detecter,Positive,0.0003765986346003113
1844367090259722582,CATE,@Uniswap @unichain It is better if you unblock the $CATE pair,1219599867347120128,2024-10-10T13:19:15+00:00,0,0,0,1844363396382408774,9.841882268260106e+17,,,"{""cashtags"": [{""start"": 51, ""end"": 56, ""tag"": ""CATE""}], ""mentions"": [{""start"": 0, ""end"": 8, ""username"": ""Uniswap"", ""id"": ""984188226826010624""}, {""start"": 9, ""end"": 18, ""username"": ""unichain"", ""id"": ""537709088""}]}",gem_detecter,Positive,0.0
1844366655398477868,"MANYU, NEIRO","It reminds me of the day this little dog hit $100M volume daily and up +11000% from my first call

$MANYU is stronger day by day

Now, the floor is built from a community with real love. The high conviction is to hit $100M MC

$Neiro is hitting $800M MC, and the little Manyu will… https://t.co/1mOwnQRH2n https://t.co/R5FAGm0BPZ https://t.co/6aM6CKH48q",1219599867347120128,2024-10-10T13:17:31+00:00,90,59,235,1844366655398477868,,,,"{""cashtags"": [{""start"": 99, ""end"": 105, ""tag"": ""MANYU""}, {""start"": 227, ""end"": 233, ""tag"": ""Neiro""}], ""annotations"": [{""start"": 100, ""end"": 104, ""probability"": 0.4691, ""type"": ""Other"", ""normalized_text"": ""MANYU""}, {""start"": 228, ""end"": 232, ""probability"": 0.4623, ""type"": ""Other"", ""normalized_text"": ""Neiro""}, {""start"": 270, ""end"": 274, ""probability"": 0.521, ""type"": ""Other"", ""normalized_text"": ""Manyu""}], ""urls"": [{""start"": 282, ""end"": 305, ""url"": ""https://t.co/1mOwnQRH2n"", ""expanded_url"": ""https://x.com/i/web/status/1844366655398477868"", ""display_url"": ""x.com/i/web/status/1\u2026""}, {""start"": 306, ""end"": 329, ""url"": ""https://t.co/R5FAGm0BPZ"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844366655398477868/photo/1"", ""display_url"": ""pic.x.com/R5FAGm0BPZ"", ""media_key"": ""3_1844365232191492096""}, {""start"": 330, ""end"": 353, ""url"": ""https://t.co/6aM6CKH48q"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1841387460653420851"", ""display_url"": ""x.com/gem_detecter/s\u2026""}]}",gem_detecter,Positive,0.02299746566553172
1844339549335584883,"ROOT, XRP","I'm trying to accumulate as much as the active altcoins at this entry for the next big run of the market in Q4 2024 &amp; Q1 2025 

4. $ROOT - @TheRootNetwork 
- Market cap: $230M
- Price: $0.019 (ATH: $0.46)
- Narratives: Gamefi/AI/Layer 1
- Core news: Partnered with $XRP (Ripple)… https://t.co/ROb4OFTmKE https://t.co/Em08hHzuL0 https://t.co/SRxjgPTbGa",1219599867347120128,2024-10-10T11:29:49+00:00,78,58,182,1844339549335584883,,,,"{""cashtags"": [{""start"": 135, ""end"": 140, ""tag"": ""ROOT""}, {""start"": 269, ""end"": 273, ""tag"": ""XRP""}], ""annotations"": [{""start"": 136, ""end"": 139, ""probability"": 0.4523, ""type"": ""Other"", ""normalized_text"": ""ROOT""}, {""start"": 223, ""end"": 228, ""probability"": 0.5105, ""type"": ""Organization"", ""normalized_text"": ""Gamefi""}, {""start"": 230, ""end"": 231, ""probability"": 0.51, ""type"": ""Organization"", ""normalized_text"": ""AI""}, {""start"": 270, ""end"": 272, ""probability"": 0.5941, ""type"": ""Other"", ""normalized_text"": ""XRP""}], ""urls"": [{""start"": 284, ""end"": 307, ""url"": ""https://t.co/ROb4OFTmKE"", ""expanded_url"": ""https://x.com/i/web/status/1844339549335584883"", ""display_url"": ""x.com/i/web/status/1\u2026""}, {""start"": 308, ""end"": 331, ""url"": ""https://t.co/Em08hHzuL0"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844339549335584883/photo/1"", ""display_url"": ""pic.x.com/Em08hHzuL0"", ""media_key"": ""3_1844339457480327170""}, {""start"": 332, ""end"": 355, ""url"": ""https://t.co/SRxjgPTbGa"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1841768040364704223"", ""display_url"": ""x.com/gem_detecter/s\u2026""}], ""mentions"": [{""start"": 143, ""end"": 158, ""username"": ""TheRootNetwork"", ""id"": ""1348731940833288194""}]}",gem_detecter,Positive,0.018042425592388136
1844322696534032888,"MOCA, MOCA","$MOCA - CHART UPDATE

I posted the $MOCA chart one week ago, and it is moving as expected. 

The price is approaching rock support at $0.08, and I'm closely watching it here.

There are two options:
+ If the price reacts well at this support, we'll buy 70% after that and 30% used… https://t.co/FBgHVhgfWJ https://t.co/SX0TiyHZKN https://t.co/SRxjgPTbGa",1219599867347120128,2024-10-10T10:22:51+00:00,65,45,177,1844322696534032888,,,,"{""cashtags"": [{""start"": 0, ""end"": 5, ""tag"": ""MOCA""}, {""start"": 35, ""end"": 40, ""tag"": ""MOCA""}], ""annotations"": [{""start"": 1, ""end"": 4, ""probability"": 0.6271, ""type"": ""Organization"", ""normalized_text"": ""MOCA""}, {""start"": 36, ""end"": 39, ""probability"": 0.5918, ""type"": ""Organization"", ""normalized_text"": ""MOCA""}], ""urls"": [{""start"": 282, ""end"": 305, ""url"": ""https://t.co/FBgHVhgfWJ"", ""expanded_url"": ""https://x.com/i/web/status/1844322696534032888"", ""display_url"": ""x.com/i/web/status/1\u2026""}, {""start"": 306, ""end"": 329, ""url"": ""https://t.co/SX0TiyHZKN"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844322696534032888/photo/1"", ""display_url"": ""pic.x.com/SX0TiyHZKN"", ""media_key"": ""3_1844320767607177218""}, {""start"": 330, ""end"": 353, ""url"": ""https://t.co/SRxjgPTbGa"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1841768040364704223"", ""display_url"": ""x.com/gem_detecter/s\u2026""}]}",gem_detecter,Positive,0.017243694047218695
1844272081170727064,,@eth_ace Gm,1219599867347120128,2024-10-10T07:01:43+00:00,0,1,1,1844268934377374078,1.7790719861167882e+18,,,"{""mentions"": [{""start"": 0, ""end"": 8, ""username"": ""eth_ace"", ""id"": ""1779071986116788224""}]}",gem_detecter,Positive,8.717129158797036e-05
1844266523210506591,"HIPPO, SUNDOG, HIPPO, SUNDOG","People often ignore projects at high market-cap like $HIPPO/ $SUNDOG, but they don't know its top Tier meme-coins and have strong potential to hit $1B

$HIPPO called $50M ? - Now $150M
$SUNDOG called $50M ? - Now $250M (ATH $350M)

It's a game for whales, and you have strong… https://t.co/yWiGtd6Xc3 https://t.co/YTXopcym06",1219599867347120128,2024-10-10T06:39:38+00:00,74,50,191,1844266523210506591,,,,"{""cashtags"": [{""start"": 53, ""end"": 59, ""tag"": ""HIPPO""}, {""start"": 61, ""end"": 68, ""tag"": ""SUNDOG""}, {""start"": 152, ""end"": 158, ""tag"": ""HIPPO""}, {""start"": 185, ""end"": 192, ""tag"": ""SUNDOG""}], ""annotations"": [{""start"": 54, ""end"": 58, ""probability"": 0.594, ""type"": ""Other"", ""normalized_text"": ""HIPPO""}, {""start"": 62, ""end"": 67, ""probability"": 0.7643, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}, {""start"": 153, ""end"": 157, ""probability"": 0.6101, ""type"": ""Other"", ""normalized_text"": ""HIPPO""}, {""start"": 186, ""end"": 191, ""probability"": 0.7308, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}], ""urls"": [{""start"": 277, ""end"": 300, ""url"": ""https://t.co/yWiGtd6Xc3"", ""expanded_url"": ""https://x.com/i/web/status/1844266523210506591"", ""display_url"": ""x.com/i/web/status/1\u2026""}, {""start"": 301, ""end"": 324, ""url"": ""https://t.co/YTXopcym06"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844266523210506591/photo/1"", ""display_url"": ""pic.x.com/YTXopcym06"", ""media_key"": ""3_1844266511579725825""}]}",gem_detecter,Positive,0.018715313343686146
1844206973581234453,,"@Altsteinn See you called it early, nice",1219599867347120128,2024-10-10T02:43:00+00:00,0,1,0,1844104797810720967,20284291.0,,,"{""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""Altsteinn"", ""id"": ""20284291""}]}",gem_detecter,Positive,0.0
1844197150043013305,,@Altsteinn Top AI project,1219599867347120128,2024-10-10T02:03:58+00:00,0,0,0,1844144308649329055,20284291.0,,,"{""mentions"": [{""start"": 0, ""end"": 10, ""username"": ""Altsteinn"", ""id"": ""20284291""}]}",gem_detecter,Positive,0.0
1844195738269647230,SUNDOG,"Are you kidding?

$1M in liquidity has already been sold by small/medium fish, and you're one of them to reject the right thing that $SUNDOG will go to $1B?

Feel free to get an exit at the bottom, stay poor! https://t.co/7dAt920WEV",1219599867347120128,2024-10-10T01:58:22+00:00,126,169,294,1844195738269647230,,,,"{""cashtags"": [{""start"": 133, ""end"": 140, ""tag"": ""SUNDOG""}], ""annotations"": [{""start"": 134, ""end"": 139, ""probability"": 0.635, ""type"": ""Other"", ""normalized_text"": ""SUNDOG""}], ""urls"": [{""start"": 209, ""end"": 232, ""url"": ""https://t.co/7dAt920WEV"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844195738269647230/photo/1"", ""display_url"": ""pic.x.com/7dAt920WEV"", ""media_key"": ""3_1844195264346849280""}]}",gem_detecter,Positive,0.02914545672616545
1844172063071928706,,@SeniorDeFi Gm brother! Why did you wake so early?,1219599867347120128,2024-10-10T00:24:17+00:00,0,1,1,1844120400638169359,1.6269881675964785e+18,,,"{""mentions"": [{""start"": 0, ""end"": 11, ""username"": ""SeniorDeFi"", ""id"": ""1626988167596478466""}]}",gem_detecter,Positive,8.717129158797036e-05
1844171932121571785,,@DeutscheAirdrop I guess 👀,1219599867347120128,2024-10-10T00:23:46+00:00,0,0,3,1844170285525893565,1.5709632687678177e+18,,,"{""mentions"": [{""start"": 0, ""end"": 16, ""username"": ""DeutscheAirdrop"", ""id"": ""1570963268767817729""}]}",gem_detecter,Positive,0.0002615138747639111
1844171883228561871,,@Degen_Hardy 😂 let Hardy cooks,1219599867347120128,2024-10-10T00:23:34+00:00,0,0,0,1844120400638169359,59989980.0,,,"{""mentions"": [{""start"": 0, ""end"": 12, ""username"": ""Degen_Hardy"", ""id"": ""59989980""}]}",gem_detecter,Positive,0.0
1844171817478676529,,"@AlphaSeeker21 Haha! By the way, I’ll sell if I have a profit, lol. It’s not cheating",1219599867347120128,2024-10-10T00:23:18+00:00,0,0,1,1844170285525893565,9.854078548226172e+17,,,"{""mentions"": [{""start"": 0, ""end"": 14, ""username"": ""AlphaSeeker21"", ""id"": ""985407854822617088""}]}",gem_detecter,Positive,8.717129158797036e-05
1844170285525893565,NEXF,"So, the FBI is coded $NexF

I grabbed a bag. Remove my name from the blacklist, please https://t.co/GyBb1k3r1t",1219599867347120128,2024-10-10T00:17:13+00:00,62,51,218,1844170285525893565,,,,"{""cashtags"": [{""start"": 21, ""end"": 26, ""tag"": ""NexF""}], ""urls"": [{""start"": 87, ""end"": 110, ""url"": ""https://t.co/GyBb1k3r1t"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844170285525893565/photo/1"", ""display_url"": ""pic.x.com/GyBb1k3r1t"", ""media_key"": ""3_1844168869784809473""}]}",gem_detecter,Positive,0.02073397659758019
1844144308649329055,,"If you meet me in early 2023, you might don’t want to miss my AI calls

We really printed millions, and til you realized it with my top AI gems analysts https://t.co/EdpxxQdFpL https://t.co/Zd5Vd2gmTs",1219599867347120128,2024-10-09T22:34:00+00:00,63,56,207,1844144308649329055,,,,"{""annotations"": [{""start"": 62, ""end"": 63, ""probability"": 0.4755, ""type"": ""Organization"", ""normalized_text"": ""AI""}], ""urls"": [{""start"": 153, ""end"": 176, ""url"": ""https://t.co/EdpxxQdFpL"", ""expanded_url"": ""https://x.com/gem_detecter/status/1844144308649329055/photo/1"", ""display_url"": ""pic.x.com/EdpxxQdFpL"", ""media_key"": ""3_1844061099630690304""}, {""start"": 177, ""end"": 200, ""url"": ""https://t.co/Zd5Vd2gmTs"", ""expanded_url"": ""https://twitter.com/gem_detecter/status/1843987975702790496"", ""display_url"": ""x.com/gem_detecter/s\u2026""}]}",gem_detecter,Positive,0.019803005858360947
1844137010640060822,,"People told me that I was just calling some random spots

They’re not bullish enough🤞

47 spots left before I hit 5k followers on TG, and I’ll have a gift for you",1219599867347120128,2024-10-09T22:05:00+00:00,67,45,196,1844137010640060822,,,,"{""annotations"": [{""start"": 130, ""end"": 131, ""probability"": 0.8931, ""type"": ""Other"", ""normalized_text"": ""TG""}]}",gem_detecter,Positive,0.01895577552388699
